Title,Specs,Post Date,Options,Price,Installment
Hyundai Verna 2005,"['Hyundai', 'Verna', 'Brown', '101,284 Km', 'Menouf']",2023-06-16,"170,000 EGP",No
Hyundai Verna 2016,"['Hyundai', 'Verna', 'White', 'M/T GL', '135,000 Km', 'Alexandria']",2023-06-16,"280,000 EGP",No
Hyundai Matrix 2009,"['Hyundai', 'Matrix', 'Dark red', '180,000 Km', 'Damietta']",2023-06-16,"370,000 EGP",Yes
Hyundai Elantra HD 2017,"['Hyundai', 'Elantra HD', 'Light grey', '99,000 Km', '10th of Ramadan']",2023-06-16,"520,000 EGP",No
Hyundai Elantra MD 2012,"['Hyundai', 'Elantra MD', 'Silver', '195,000 Km', 'Tagamo3 - New Cairo']",2023-06-16,"550,000 EGP",No
Hyundai Accent 2000,"['Hyundai', 'Accent', 'Beige', '- Km', 'Giza']",2023-06-16,"105,000 EGP",No
Hyundai Elantra MD 2012,"['Hyundai', 'Elantra MD', 'Cyan', '144,000 Km', 'El Haram']",2023-06-16,"495,000 EGP",No
Hyundai Elantra MD 2012,"['Hyundai', 'Elantra MD', 'White', '110,000 Km', 'Asyut']",2023-06-16,"460,000 EGP",No
Hyundai Tucson 2021,"['Hyundai', 'Tucson', 'Dark red', '46,000 Km', 'Zagazig']",2023-06-16,"1,475,000 EGP",No
Hyundai Accent RB 2012,"['Hyundai', 'Accent RB', 'Silver', '248,000 Km', 'Alexandria']",2023-06-16,"325,000 EGP",No
Hyundai Elantra HD 2017,"['Hyundai', 'Elantra HD', 'Black', '175,000 Km', 'Kafr el-Sheikh']",2023-06-16,"475,000 EGP",No
Hyundai Sonata 2020,"['Hyundai', 'Sonata', 'Gold', '10,000 Km', 'Mit Ghamr']",2023-06-16,"1,300,000 EGP",No
Hyundai Accent RB 2015,"['Hyundai', 'Accent RB', 'White', '88,000 Km', '6 October']",2023-06-16,"425,000 EGP",No
Hyundai Accent 2007,"['Hyundai', 'Accent', 'Petroleum', '97,000 Km', 'Alexandria']",2023-06-16,"320,000 EGP",No
Hyundai Verna 2012,"['Hyundai', 'Verna', 'Dark red', '150,000 Km', 'Cairo']",2023-06-16,"220,000 EGP",No
Hyundai Elantra AD 2019,"['Hyundai', 'Elantra AD', 'White', '100,000 Km', 'Kafr el-Sheikh']",2023-06-16,"860,000 EGP",No
Hyundai Verna 2015,"['Hyundai', 'Verna', 'Silver', '250,000 Km', 'Borg el arab']",2023-06-16,"245,000 EGP",No
Hyundai Elantra AD 2020,"['Hyundai', 'Elantra AD', 'Red', 'Automatic / GLS / Limited', '109,000 Km', 'Cairo']",2023-06-16,"870,000 EGP",No
Hyundai Elantra HD 2017,"['Hyundai', 'Elantra HD', 'Silver', '75,000 Km', 'Cairo']",2023-06-15,"470,000 EGP",No
Hyundai Accent RB 2021,"['Hyundai', 'Accent RB', 'Blue', 'A/T / Highline TINTED GLASS', '61,000 Km', 'Alexandria']",2023-06-15,"550,000 EGP",No
Hyundai Bayon 2022,"['Hyundai', 'Bayon', 'Red', 'A/T / Elite', '6,000 Km', 'Cairo']",2023-06-15,"945,000 EGP",Yes
Hyundai Bayon 2022,"['Hyundai', 'Bayon', 'White', 'A/T / Ultimate', '20,000 Km', 'Alexandria']",2023-06-15,"1,100,000 EGP",No
Hyundai Accent 1995,"['Hyundai', 'Accent', 'Dark green', '280,000 Km', 'Cairo']",2023-06-15,"100,000 EGP",No
Hyundai Elantra 1994,"['Hyundai', 'Elantra', 'Dark blue', '200,000 Km', 'Faiyum']",2023-06-15,"100,000 EGP",No
Hyundai Excel 1994,"['Hyundai', 'Excel', 'Red', '140,000 Km', 'Cairo']",2023-06-15,"85,000 EGP",No
Hyundai Elantra MD 2016,"['Hyundai', 'Elantra MD', 'Silver', '126,000 Km', 'Nasr city']",2023-06-15,"550,000 EGP",No
Hyundai Matrix 2001,"['Hyundai', 'Matrix', 'Silver', '140,000 Km', 'Mansoura']",2023-06-15,"335,000 EGP",No
Hyundai Verna 2008,"['Hyundai', 'Verna', 'Light grey', '200,000 Km', 'Giza']",2023-06-15,"195,000 EGP",No
Hyundai Elantra MD 2012,"['Hyundai', 'Elantra MD', 'Silver', '91,000 Km', 'Faqous']",2023-06-15,"375,000 EGP",No
Hyundai Matrix 2008,"['Hyundai', 'Matrix', 'Dark red', '189,000 Km', 'Kafr el-Sheikh']",2023-06-15,"330,000 EGP",No
Hyundai Accent 2008,"['Hyundai', 'Accent', 'Silver', '190,000 Km', 'Alexandria']",2023-06-15,"235,000 EGP",Yes
Hyundai Elantra 2009,"['Hyundai', 'Elantra', 'Cyan', '290,000 Km', 'Al Shorouk']",2023-06-15,"350,000 EGP",No
Hyundai Elantra HD 2019,"['Hyundai', 'Elantra HD', 'Gray', 'Automatic / GL HD', '270,000 Km', 'Ain Shams']",2023-06-15,"510,000 EGP",No
Hyundai Tucson 2021,"['Hyundai', 'Tucson', 'Silver', '60,000 Km', 'Alexandria']",2023-06-15,"450,000 EGP",Yes
Hyundai Tucson 2021,"['Hyundai', 'Tucson', 'White', '80,000 Km', 'Alexandria']",2023-06-15,"451,000 EGP",Yes
Hyundai Tucson 2017,"['Hyundai', 'Tucson', 'Dark blue', '100,000 Km', 'Abu Kabir']",2023-06-15,"1,130,000 EGP",No
Hyundai Avante 2001,"['Hyundai', 'Avante', 'Silver', '140,000 Km', 'Cairo']",2023-06-15,"265,000 EGP",No
Hyundai Tucson Turbo GDI 2016,"['Hyundai', 'Tucson Turbo GDI', 'Blue', '63,000 Km', 'Ismailia']",2023-06-15,"850,000 EGP",No
Hyundai Accent RB 2012,"['Hyundai', 'Accent RB', 'Silver', '197,000 Km', 'Cairo']",2023-06-15,"342,000 EGP",No
Hyundai Elantra CN7 2021,"['Hyundai', 'Elantra CN7', 'Petroleum', 'A/T / SMART FUN', '29,000 Km', 'Heliopolis']",2023-06-15,"950,000 EGP",No
Hyundai IX 35 2015,"['Hyundai', 'IX 35', 'White', '120,000 Km', 'El Minya']",2023-06-15,"780,000 EGP",No
Hyundai Accent 2011,"['Hyundai', 'Accent', 'Black', '85,000 Km', 'Asyut']",2023-06-15,"450,000 EGP",No
Hyundai IX 35 2015,"['Hyundai', 'IX 35', 'White', '140,000 Km', 'Dakahlia']",2023-06-15,"830,000 EGP",No
Hyundai Verna 2017,"['Hyundai', 'Verna', 'Black', '20,000 Km', 'Abu Qir']",2023-06-15,"370,000 EGP",No
Hyundai Elantra 2021,"['Hyundai', 'Elantra', 'Silver', '75,000 Km', 'Heliopolis']",2023-06-15,"670,000 EGP",No
Hyundai H1 2011,"['Hyundai', 'H1', 'White', '440,000 Km', 'Hurghada']",2023-06-15,"350,000 EGP",No
Hyundai Accent 2010,"['Hyundai', 'Accent', 'Silver', '149,000 Km', 'Cairo']",2023-06-15,"325,000 EGP",No
Hyundai Elantra HD 2018,"['Hyundai', 'Elantra HD', 'Silver', '80,000 Km', 'Giza']",2023-06-15,"315,000 EGP",No
Hyundai Verna 2009,"['Hyundai', 'Verna', 'Dark blue', '160,000 Km', 'Cairo']",2023-06-15,"130,000 EGP",No
Hyundai Elantra HD 2018,"['Hyundai', 'Elantra HD', 'Bronze', 'A/T GL HD', '117,000 Km', 'Dokki']",2023-06-15,"470,000 EGP",No
Hyundai Accent RB 2014,"['Hyundai', 'Accent RB', 'Cyan', '108,000 Km', 'Cairo']",2023-06-15,"485,000 EGP",Yes
Hyundai Elantra MD 2016,"['Hyundai', 'Elantra MD', 'Mocha', '148,000 Km', 'Heliopolis']",2023-06-15,"690,000 EGP",No
Hyundai Elantra MD 2013,"['Hyundai', 'Elantra MD', 'Silver', '130,000 Km', 'Beheira']",2023-06-15,"550,000 EGP",No
Hyundai Matrix 2002,"['Hyundai', 'Matrix', 'Silver', '190,000 Km', 'Mansoura']",2023-06-15,"320,000 EGP",No
Hyundai Elantra HD 2019,"['Hyundai', 'Elantra HD', 'Light grey', 'Automatic / GL HD', '193,000 Km', 'Tagamo3 - New Cairo']",2023-06-15,"480,000 EGP",No
Hyundai Elantra HD 2022,"['Hyundai', 'Elantra HD', 'Light grey', '55,000 Km', 'Hurghada']",2023-06-15,"650,000 EGP",No
Hyundai Matrix 2008,"['Hyundai', 'Matrix', 'Light grey', '136,000 Km', 'Monufia']",2023-06-15,"360,000 EGP",No
Hyundai Verna 2007,"['Hyundai', 'Verna', 'Black', '109,000 Km', 'Cairo']",2023-06-15,"200,000 EGP",No
Hyundai Verna 2011,"['Hyundai', 'Verna', 'Black', '160,000 Km', 'Shibin el Kom']",2023-06-15,"235,000 EGP",No
Hyundai Accent RB 2012,"['Hyundai', 'Accent RB', 'Green', '175,000 Km', 'Cairo']",2023-06-15,"318,000 EGP",No
Hyundai Verna 2013,"['Hyundai', 'Verna', 'Silver', '170,000 Km', 'Hurghada']",2023-06-15,"220,000 EGP",No
Hyundai Verna 2008,"['Hyundai', 'Verna', 'Black', '200,000 Km', 'Gharbia']",2023-06-15,"174,000 EGP",No
Hyundai Tucson GDI 2019,"['Hyundai', 'Tucson GDI', 'Champagne', 'AT / GLS /FULLY LOADED', '63,000 Km', 'Mansoura']",2023-06-15,"1,400,000 EGP",No
Hyundai Grand i10 2016,"['Hyundai', 'Grand i10', 'Eggplant', 'Automatic GL Sedan', '67,000 Km', 'Alexandria']",2023-06-15,"430,000 EGP",No
Hyundai Accent 1998,"['Hyundai', 'Accent', 'Dark red', '250,000 Km', 'Cairo']",2023-06-15,"130,000 EGP",No
Hyundai Verna 2009,"['Hyundai', 'Verna', 'Cyan', '330,000 Km', 'Suez']",2023-06-15,"180,000 EGP",No
Hyundai Matrix 2002,"['Hyundai', 'Matrix', 'Silver', '190,000 Km', 'Mansoura']",2023-06-15,"320,000 EGP",No
Hyundai Matrix 2010,"['Hyundai', 'Matrix', 'Black', '250,000 Km', 'Ismailia']",2023-06-15,"340,000 EGP",No
Hyundai Avante 2001,"['Hyundai', 'Avante', 'Black', '177,000 Km', 'Al Shorouk']",2023-06-15,"275,000 EGP",No
Hyundai Elantra 2008,"['Hyundai', 'Elantra', 'Silver', '180,000 Km', 'Maadi']",2023-06-15,"470,000 EGP",No
Hyundai Elantra HD 2020,"['Hyundai', 'Elantra HD', 'Bronze', 'Automatic / GL / SR / TINTED GLASS', '46,500 Km', 'Zagazig']",2023-06-15,"540,000 EGP",No
Hyundai Elantra CN7 2022,"['Hyundai', 'Elantra CN7', 'Blue', 'A/T / SMART FUN', '20,000 Km', 'Cairo']",2023-06-15,"990,000 EGP",No
Hyundai Elantra AD 2020,"['Hyundai', 'Elantra AD', 'Red', 'Automatic / GL / SR / AD', '90,000 Km', 'Al Shorouk']",2023-06-15,"750,000 EGP",No
Hyundai Verna 2015,"['Hyundai', 'Verna', 'White', '175,000 Km', 'El Haram']",2023-06-15,"235,000 EGP",No
Hyundai Accent 2017,"['Hyundai', 'Accent', 'Blue', 'Automatic / full option GL', '162,000 Km', 'Alexandria']",2023-06-15,"455,000 EGP",No
Hyundai Elantra CN7 2022,"['Hyundai', 'Elantra CN7', 'White', 'A/T / SMART SAFETY', '11,000 Km', 'Sheikh Zayed City']",2023-06-15,"950,000 EGP",No
Hyundai Accent 2001,"['Hyundai', 'Accent', 'Red', '100,000 Km', 'El Minya']",2023-06-15,"155,000 EGP",No
Hyundai Elantra 2003,"['Hyundai', 'Elantra', 'Silver', '195,000 Km', 'Cairo']",2023-06-15,"295,000 EGP",No
Hyundai Matrix 2005,"['Hyundai', 'Matrix', 'Cyan', '175,000 Km', 'Nasr city']",2023-06-15,"345,000 EGP",Yes
Hyundai Matrix 2001,"['Hyundai', 'Matrix', 'Cyan', '234,000 Km', 'Dakahlia']",2023-06-14,"325,000 EGP",No
Hyundai Verna 2010,"['Hyundai', 'Verna', 'White', '50,000 Km', 'Shobra']",2023-06-14,"150,000 EGP",Yes
Hyundai Verna 2007,"['Hyundai', 'Verna', 'Cyan', '400,000 Km', 'Tanta']",2023-06-14,"170,000 EGP",No
Hyundai Elantra HD 2008,"['Hyundai', 'Elantra HD', 'Silver', '125,000 Km', 'Alexandria']",2023-06-14,"410,000 EGP",Yes
Hyundai Excel 1997,"['Hyundai', 'Excel', 'Silver', '- Km', 'Maadi']",2023-06-14,"100,000 EGP",No
Hyundai Atos 2008,"['Hyundai', 'Atos', 'Black', '230,000 Km', 'Dokki']",2023-06-14,"185,000 EGP",No
Hyundai I10 2008,"['Hyundai', 'I10', 'Dark blue', '102,000 Km', 'Damanhur']",2023-06-14,"220,000 EGP",No
Hyundai Avante 2006,"['Hyundai', 'Avante', 'Silver', '200,000 Km', 'Gharbia']",2023-06-14,"225,000 EGP",Yes
Hyundai Accent RB 2012,"['Hyundai', 'Accent RB', 'Red', '140,000 Km', '6 October']",2023-06-14,"330,000 EGP",No
Hyundai Accent RB 2023,"['Hyundai', 'Accent RB', 'Cyan', 'A/T / Highline TINTED GLASS', '2,600 Km', 'Cairo']",2023-06-14,"800,000 EGP",Yes
Hyundai Tucson Turbo GDI 2022,"['Hyundai', 'Tucson Turbo GDI', 'Petroleum', '25,000 Km', 'Maadi']",2023-06-14,"1,640,000 EGP",No
Hyundai Elantra HD 2021,"['Hyundai', 'Elantra HD', 'Red', 'A/T / HIGHLINE TINTED GLASS 15""', '64,000 Km', 'Sheikh Zayed City']",2023-06-14,"675,000 EGP",No
Hyundai Accent 2011,"['Hyundai', 'Accent', 'Black', '161,000 Km', 'Cairo']",2023-06-14,"330,000 EGP",No
Hyundai Elantra AD 2019,"['Hyundai', 'Elantra AD', 'Black', 'GL / AD / AT', '50,000 Km', 'Mohandessin']",2023-06-14,"720,000 EGP",Yes
Hyundai Accent RB 2017,"['Hyundai', 'Accent RB', 'Red', '110,000 Km', 'Dakahlia']",2023-06-14,"490,000 EGP",No
Hyundai I10 2013,"['Hyundai', 'I10', 'Silver', '126,000 Km', 'Giza']",2023-06-14,"280,000 EGP",No
Hyundai Tucson 2020,"['Hyundai', 'Tucson', 'Silver', '40,000 Km', 'Mohandessin']",2023-06-14,"1,450,000 EGP",No
Hyundai Avante 2007,"['Hyundai', 'Avante', 'Silver', '129,000 Km', 'Beni Suef']",2023-06-14,"375,000 EGP",Yes
Hyundai Tucson 2021,"['Hyundai', 'Tucson', 'Dark green', '21,000 Km', 'Tagamo3 - New Cairo']",2023-06-14,"1,520,000 EGP",No
Hyundai Tucson Turbo GDI 2016,"['Hyundai', 'Tucson Turbo GDI', 'Brown', '105,000 Km', '10th of Ramadan']",2023-06-14,"649,000 EGP",No
Hyundai Accent 2008,"['Hyundai', 'Accent', 'Silver', '140,000 Km', 'Gharbia']",2023-06-14,"305,000 EGP",No
Hyundai Elantra CN7 2021,"['Hyundai', 'Elantra CN7', 'White', 'A/T / ADVANCED', '27,000 Km', 'Mansoura']",2023-06-14,"1,100,000 EGP",No
Hyundai Matrix 2007,"['Hyundai', 'Matrix', 'Dark blue', '240,000 Km', 'Suez']",2023-06-14,"290,000 EGP",No
Hyundai IX 35 2014,"['Hyundai', 'IX 35', 'Black', '174,000 Km', 'Heliopolis']",2023-06-14,"750,000 EGP",No
Hyundai Verna 2011,"['Hyundai', 'Verna', 'Silver', '270,000 Km', 'Tanta']",2023-06-14,"220,000 EGP",Yes
Hyundai I10 2012,"['Hyundai', 'I10', 'Petroleum', '130,000 Km', 'Alexandria']",2023-06-14,"305,000 EGP",No
Hyundai Accent 2001,"['Hyundai', 'Accent', 'Silver', '200,000 Km', 'Mansoura']",2023-06-14,"135,000 EGP",No
Hyundai Tucson GDI 2018,"['Hyundai', 'Tucson GDI', 'White', '56,000 Km', 'Maadi']",2023-06-14,"1,250,000 EGP",No
Hyundai Elantra MD 2016,"['Hyundai', 'Elantra MD', 'White', '127,000 Km', 'Beheira']",2023-06-14,"470,000 EGP",Yes
Hyundai Verna 2013,"['Hyundai', 'Verna', 'Silver', '200,000 Km', 'Tanta']",2023-06-14,"295,000 EGP",No
Hyundai Tucson 2021,"['Hyundai', 'Tucson', 'Silver', '8,400 Km', 'Minya Al Qamh']",2023-06-14,"165,000 EGP",No
Hyundai Viva 2008,"['Hyundai', 'Viva', 'Gray', '160,000 Km', 'Abu Kabir']",2023-06-14,"140,000 EGP",No
Hyundai Elantra CN7 2021,"['Hyundai', 'Elantra CN7', 'Red', 'A/T / SMART SAFETY', '48,000 Km', 'Maadi']",2023-06-14,"900,000 EGP",No
Hyundai Verna 2016,"['Hyundai', 'Verna', 'Light grey', 'A/T GLS', '120,000 Km', 'Damanhur']",2023-06-14,"345,000 EGP",No
Hyundai Elantra HD 2020,"['Hyundai', 'Elantra HD', 'Gray', 'Automatic / GL/ SR / Tinted glass / ALLOY WHEEL', '48,000 Km', 'Maadi']",2023-06-14,"510,000 EGP",No
Hyundai Accent 2006,"['Hyundai', 'Accent', 'Silver', '140,000 Km', 'Monufia']",2023-06-14,"168,000 EGP",No
Hyundai Elantra HD 2011,"['Hyundai', 'Elantra HD', 'Light grey', '116,000 Km', 'Tagamo3 - New Cairo']",2023-06-14,"430,000 EGP",No
Hyundai Verna 2016,"['Hyundai', 'Verna', 'Gray', 'M/T GLS', '88,000 Km', 'Giza']",2023-06-14,"285,000 EGP",No
Hyundai Elantra HD 2020,"['Hyundai', 'Elantra HD', 'Eggplant', 'Automatic / GL / SR / TINTED GLASS', '34,000 Km', 'Shibin el Kom']",2023-06-14,"550,000 EGP",No
Hyundai Elantra HD 2020,"['Hyundai', 'Elantra HD', 'Mocha', 'Automatic / GL / TINTED GLASS', '65,000 Km', 'Cairo']",2023-06-14,"550,000 EGP",No
Hyundai H1 2004,"['Hyundai', 'H1', 'Silver', '30,000 Km', 'Faqous']",2023-06-14,"98,000 EGP",No
Hyundai Verna 2010,"['Hyundai', 'Verna', 'White', '460,000 Km', '10th of Ramadan']",2023-06-14,"190,000 EGP",No
Hyundai Accent HCI 2022,"['Hyundai', 'Accent HCI', 'Dark blue', 'A/T / SMART FUN', '45,000 Km', 'Dokki']",2023-06-14,"650,000 EGP",No
Hyundai Accent RB 2021,"['Hyundai', 'Accent RB', 'Black', '56,000 Km', 'Qena']",2023-06-14,"650,000 EGP",Yes
Hyundai Tucson GDI 2020,"['Hyundai', 'Tucson GDI', 'Light grey', 'Automatic / GLS / fully loaded', '57,500 Km', 'Kafr el-Sheikh']",2023-06-14,"1,350,000 EGP",No
Hyundai Elantra MD 2012,"['Hyundai', 'Elantra MD', 'White', '170,000 Km', 'Alexandria']",2023-06-14,"450,000 EGP",No
Hyundai Matrix 2006,"['Hyundai', 'Matrix', 'Silver', '181,000 Km', 'Beheira']",2023-06-14,"340,000 EGP",No
Hyundai Elantra HD 2019,"['Hyundai', 'Elantra HD', 'Silver', '120,000 Km', 'Cairo']",2023-06-14,"550,000 EGP",Yes
Hyundai Elantra AD 2018,"['Hyundai', 'Elantra AD', 'Silver', '100,000 Km', '10th of Ramadan']",2023-06-14,"730,000 EGP",Yes
Hyundai Veloster 2012,"['Hyundai', 'Veloster', 'Green', '145,000 Km', '6 October']",2023-06-14,"320,000 EGP",No
Hyundai Elantra HD 2021,"['Hyundai', 'Elantra HD', 'Bronze', 'Automatic / GL / SR / TINTED GLASS', '130,000 Km', 'Agamy']",2023-06-13,"510,000 EGP",No
Hyundai Excel 1997,"['Hyundai', 'Excel', 'Silver', '300,000 Km', 'Obour City']",2023-06-13,"85,000 EGP",No
Hyundai Verna 2018,"['Hyundai', 'Verna', 'Mocha', 'M/T GLS (Tinted glass)', '151,000 Km', '10th of Ramadan']",2023-06-13,"320,000 EGP",No
Hyundai Elantra AD 2017,"['Hyundai', 'Elantra AD', 'Light grey', '155,000 Km', '6 October']",2023-06-13,"600,000 EGP",Yes
Hyundai I10 2015,"['Hyundai', 'I10', 'Petroleum', '149,000 Km', 'Damietta']",2023-06-13,"450,000 EGP",No
Hyundai Viva 2008,"['Hyundai', 'Viva', 'Cyan', '276,000 Km', '10th of Ramadan']",2023-06-13,"215,000 EGP",No
Hyundai Tucson Turbo GDI 2019,"['Hyundai', 'Tucson Turbo GDI', 'White', 'A/T / TURBO / MID LINE', '49,652 Km', 'Mansoura']",2023-06-13,"1,150,000 EGP",No
Hyundai Getz 2010,"['Hyundai', 'Getz', 'Silver', '53,000 Km', 'Tagamo3 - New Cairo']",2023-06-13,"400,000 EGP",No
Hyundai Matrix 2005,"['Hyundai', 'Matrix', 'White', '204,000 Km', 'Cairo']",2023-06-13,"350,000 EGP",No
Hyundai Creta SU2 2021,"['Hyundai', 'Creta SU2', 'White', 'A/T / SMART PLUS', '88,000 Km', 'Nasr city']",2023-06-13,"995,000 EGP",Yes
Hyundai Elantra 2010,"['Hyundai', 'Elantra', 'Cyan', '163,000 Km', 'Heliopolis']",2023-06-13,"400,000 EGP",No
Hyundai Tucson GDI 2017,"['Hyundai', 'Tucson GDI', 'Dark red', '100,000 Km', 'Mansoura']",2023-06-13,"1,100,000 EGP",No
Hyundai Accent 2011,"['Hyundai', 'Accent', 'Gray', '160,000 Km', 'Cairo']",2023-06-13,"320,000 EGP",No
Hyundai Elantra CN7 2022,"['Hyundai', 'Elantra CN7', 'Gray', 'A/T / ADVANCED', '55,000 Km', 'Heliopolis']",2023-06-13,"1,160,000 EGP",No
Hyundai I30 2009,"['Hyundai', 'I30', 'Dark red', '100,000 Km', 'Damietta']",2023-06-13,"445,000 EGP",No
Hyundai Elantra MD 2015,"['Hyundai', 'Elantra MD', 'Silver', '92,000 Km', 'Helwan']",2023-06-13,"560,000 EGP",No
Hyundai Elantra 2008,"['Hyundai', 'Elantra', 'Black', '160,000 Km', 'Nasr city']",2023-06-13,"400,000 EGP",Yes
Hyundai Verna 2014,"['Hyundai', 'Verna', 'White', '195,000 Km', 'Cairo']",2023-06-13,"220,000 EGP",No
Hyundai Matrix 2022,"['Hyundai', 'Matrix', 'Silver', '125,000 Km', 'Cairo']",2023-06-13,"220,000 EGP",No
Hyundai H1 2006,"['Hyundai', 'H1', 'Black', '218,000 Km', 'Cairo']",2023-06-13,"125,000 EGP",No
Hyundai Verna 2011,"['Hyundai', 'Verna', 'Black', '187,000 Km', 'Tagamo3 - New Cairo']",2023-06-13,"220,000 EGP",No
Hyundai Matrix 2007,"['Hyundai', 'Matrix', 'Black', '193,000 Km', 'Cairo']",2023-06-13,"290,000 EGP",No
Hyundai Creta 2016,"['Hyundai', 'Creta', 'White', '118,000 Km', 'Heliopolis']",2023-06-13,"650,000 EGP",Yes
Hyundai Tucson 2022,"['Hyundai', 'Tucson', 'White', 'A/T / NIGHT', '- Km', 'Giza']",2023-06-13,"1,900,000 EGP",No
Hyundai Tucson 2022,"['Hyundai', 'Tucson', 'Dark red', 'اتوماتيك / BLACK DIAMOND', '- Km', 'Cairo']",2023-06-13,"1,800,000 EGP",No
Hyundai Elantra MD 2012,"['Hyundai', 'Elantra MD', 'Black', '250,000 Km', 'Damietta']",2023-06-13,"440,000 EGP",No
Hyundai Creta 2016,"['Hyundai', 'Creta', 'Black', '120,000 Km', 'El Mahalla']",2023-06-13,"710,000 EGP",No
Hyundai Elantra HD 2020,"['Hyundai', 'Elantra HD', 'Silver', 'Auto matic / GL /HIGHLINE 15 TINTED GLASS', '43,000 Km', 'Dokki']",2023-06-13,"525,000 EGP",No
Hyundai Bayon 2022,"['Hyundai', 'Bayon', 'White', 'A/T / Ultimate', '- Km', 'Banha']",2023-06-13,"1,150,000 EGP",No
Hyundai Elantra AD 2019,"['Hyundai', 'Elantra AD', 'Silver', 'AT / GLS / Limited', '112,000 Km', 'Cairo']",2023-06-13,"850,000 EGP",No
Hyundai I20 2012,"['Hyundai', 'I20', 'Black', '120,000 Km', 'Heliopolis']",2023-06-13,"420,000 EGP",No
Hyundai Matrix 2010,"['Hyundai', 'Matrix', 'Silver', '109,000 Km', 'Mansoura']",2023-06-13,"350,000 EGP",No
Hyundai I10 2014,"['Hyundai', 'I10', 'Dark red', '80,000 Km', 'Nasr city']",2023-06-13,"330,000 EGP",No
Hyundai Matrix 2010,"['Hyundai', 'Matrix', 'Black', '260,000 Km', 'Giza']",2023-06-13,"300,000 EGP",No
Hyundai Tucson GDI 2019,"['Hyundai', 'Tucson GDI', 'White', '104,000 Km', 'Shobra']",2023-06-13,"1,190,000 EGP",No
Hyundai Tucson GDI 2020,"['Hyundai', 'Tucson GDI', 'Silver', 'Automtic / GL / Facelift', '85,000 Km', 'Warraq']",2023-06-13,"980,000 EGP",No
Hyundai Elantra 2009,"['Hyundai', 'Elantra', 'Dark red', '199,000 Km', 'Tagamo3 - New Cairo']",2023-06-13,"345,000 EGP",No
Hyundai Elantra CN7 2021,"['Hyundai', 'Elantra CN7', 'Blue', 'A/T / SMART FUN', '72,000 Km', 'Suez']",2023-06-13,"920,000 EGP",No
Hyundai Elantra MD 2016,"['Hyundai', 'Elantra MD', 'White', '133,000 Km', 'Ismailia']",2023-06-13,"465,000 EGP",No
Hyundai Avante 2007,"['Hyundai', 'Avante', 'Silver', '190,000 Km', 'Kafr el-Sheikh']",2023-06-13,"415,000 EGP",No
Hyundai Excel 1996,"['Hyundai', 'Excel', 'Green', '350,000 Km', 'El Haram']",2023-06-13,"70,000 EGP",No
Hyundai Matrix 2023,"['Hyundai', 'Matrix', 'White', '89,000 Km', 'Mansoura']",2023-06-13,"420,000 EGP",No
Hyundai Excel 1998,"['Hyundai', 'Excel', 'Black', '199,000 Km', 'Faiyum']",2023-06-13,"85,000 EGP",No
Hyundai Elantra MD 2014,"['Hyundai', 'Elantra MD', 'Black', '450,000 Km', 'Monufia']",2023-06-13,"450,000 EGP",No
Hyundai Verna 2011,"['Hyundai', 'Verna', 'Red', '180,000 Km', '6 October']",2023-06-13,"260,000 EGP",No
Hyundai Accent 2006,"['Hyundai', 'Accent', 'Light grey', '242,500 Km', 'El Haram']",2023-06-12,"275,000 EGP",No
Hyundai Accent 2011,"['Hyundai', 'Accent', 'Black', '173,000 Km', '6 October']",2023-06-12,"300,000 EGP",No
Hyundai Verna 2014,"['Hyundai', 'Verna', 'White', '350,000 Km', 'Cairo']",2023-06-12,"185,000 EGP",Yes
Hyundai Verna 2008,"['Hyundai', 'Verna', 'Silver', '150,000 Km', 'Giza']",2023-06-12,"225,000 EGP",Yes
Hyundai Elantra MD 2015,"['Hyundai', 'Elantra MD', 'Brown', '215,000 Km', 'Ismailia']",2023-06-12,"620,000 EGP",Yes
Hyundai Creta 2016,"['Hyundai', 'Creta', 'White', 'Automatic / full option 1.6 GLS TOPLINE', '101,000 Km', 'Tanta']",2023-06-12,"750,000 EGP",No
Hyundai Tucson Turbo GDI 2021,"['Hyundai', 'Tucson Turbo GDI', 'Black', 'Automatic / Turbo / Gdi 7DST/ TOPLINE', '47,500 Km', '6 October']",2023-06-12,"1,650,000 EGP",No
Hyundai Tucson Turbo GDI 2020,"['Hyundai', 'Tucson Turbo GDI', 'Silver', 'Automatic / TURBO / GdI / 7DCT / LIMITED / RED PACK', '52,000 Km', 'Beni Suef']",2023-06-12,"1,300,000 EGP",No
Hyundai Elantra HD 2023,"['Hyundai', 'Elantra HD', 'Red', 'Automatic / GL / DAB / ABS / Tinted glass', '6,000 Km', 'Hurghada']",2023-06-12,"680,000 EGP",Yes
Hyundai Atos 2011,"['Hyundai', 'Atos', 'Red', '106,000 Km', 'Nasr city']",2023-06-12,"185,000 EGP",No
Hyundai Elantra 2011,"['Hyundai', 'Elantra', 'Red', '240,000 Km', 'Suez']",2023-06-12,"400,000 EGP",No
Hyundai Elantra AD 2019,"['Hyundai', 'Elantra AD', 'Silver', '112,000 Km', 'Cairo']",2023-06-12,"900,000 EGP",No
Hyundai Elantra CN7 2021,"['Hyundai', 'Elantra CN7', 'Gray', 'A/T / MODERN', '44,000 Km', '6 October']",2023-06-12,"1,075,000 EGP",No
